OrderID,OrderDate,Customer,Region,Product,Quantity,Revenue,Cost,Profit
402,2024-04-23,Curtis Lawson,Northeast,Monitor,3,900,540,360
403,2024-12-08,Jonathan Hernandez,Northeast,Keyboard,2,150,40,110
404,2023-06-10,Angelica Morgan,South,Headphones,1,150,60,90
405,2024-03-08,Crystal Perez,West,Monitor,3,900,540,360
406,2023-07-05,Jessica Gonzales,South,Monitor,3,900,540,360
407,2024-05-22,Cody Bradshaw,Northeast,Printer,1,250,120,130
408,2023-03-28,Shaun Lopez,Midwest,Mouse,1,40,10,30
409,2023-11-14,Hannah Carter,South,Headphones,4,600,240,360
410,2023-01-26,Sandra Powell,Midwest,Keyboard,2,150,40,110
411,2023-07-15,Laura Sherman,West,Tablet,4,2400,1400,1000
412,2024-05-13,Dawn Strickland,South,Tablet,2,1200,700,500
413,2023-04-25,Dean Hughes,West,Headphones,3,450,180,270
414,2024-04-15,Amanda Ward,West,Printer,2,500,240,260
415,2023-07-20,David Rich,Midwest,Headphones,3,450,180,270
416,2024-10-31,William Rodriguez,South,Keyboard,2,150,40,110
417,2024-10-31,Bryan Wright,Midwest,Keyboard,2,150,40,110
418,2024-10-16,Dr. Kathryn Zimmerman,West,Tablet,3,1800,1050,750
419,2023-09-20,Alexis Hogan,Northeast,Headphones,3,450,180,270
420,2023-03-15,Jennifer Vincent,Midwest,Laptop,1,1200,850,350
421,2023-05-17,Justin Russell,South,Mouse,5,200,50,150
422,2023-08-27,Mrs. Amber Garrett,Midwest,Headphones,3,450,180,270
423,2023-05-31,Cheryl Barrett,Midwest,Keyboard,3,225,60,165
424,2024-05-17,Zoe Quinn,West,Keyboard,4,300,80,220
425,2023-09-26,Natasha Delacruz,Midwest,Tablet,4,2400,1400,1000
426,2023-06-08,Amy Sherman,West,Keyboard,4,300,80,220
427,2023-04-02,Paul Hunt,South,Laptop,4,4800,3400,1400
428,2023-03-31,Brandon Mccarty,Northeast,Tablet,1,600,350,250
429,2023-09-24,George Watson,West,Printer,2,500,240,260
430,2024-07-12,Dr. Zachary Morales,West,Printer,2,500,240,260
431,2024-09-26,Marc Mccoy,South,Monitor,3,900,540,360
432,2023-06-03,William Lowery,Northeast,Monitor,1,300,180,120
433,2023-06-07,Shane Gonzalez,West,Headphones,5,750,300,450
434,2023-05-16,Jennifer Baker,South,Laptop,1,1200,850,350
435,2023-11-20,Andrew Conway,Northeast,Printer,5,1250,600,650
436,2024-07-08,Anthony Johnson,South,Laptop,5,6000,4250,1750
437,2023-04-24,Jordan Jones,West,Mouse,3,120,30,90
438,2024-04-26,Miranda Hancock,Northeast,Mouse,1,40,10,30
439,2023-09-15,Lindsey Garcia,Midwest,Keyboard,2,150,40,110
440,2023-09-28,Robert Nunez,Northeast,Monitor,1,300,180,120
441,2024-11-16,Jonathan Gallegos,West,Mouse,5,200,50,150
442,2023-11-18,Natasha Petersen,Midwest,Keyboard,2,150,40,110
443,2023-12-17,Shannon Stone,Midwest,Headphones,2,300,120,180
444,2024-09-17,Christina Dorsey,Northeast,Webcam,4,320,100,220
445,2024-05-08,Joseph Martin,Northeast,Monitor,4,1200,720,480
446,2024-08-26,Amy Leach,Midwest,Laptop,4,4800,3400,1400
447,2023-08-18,Rick Gutierrez,Midwest,Keyboard,4,300,80,220
448,2023-02-08,Cody Wilson,Midwest,Keyboard,1,75,20,55
449,2024-12-10,Alicia Watson,South,Laptop,3,3600,2550,1050
450,2024-01-02,Denise Reyes,Midwest,Monitor,3,900,540,360
451,2024-04-22,Patricia Turner,West,Tablet,3,1800,1050,750
452,2023-01-27,Clinton Thornton,Northeast,Printer,5,1250,600,650
453,2024-04-11,Denise Bryant,Midwest,Monitor,2,600,360,240
454,2023-08-02,David Garrett,Midwest,Keyboard,3,225,60,165
455,2023-05-09,Russell Perry,South,Printer,5,1250,600,650
456,2024-08-21,Ana Lawrence,Northeast,Laptop,5,6000,4250,1750
457,2023-10-23,Susan Zimmerman,Northeast,Webcam,5,400,125,275
458,2023-05-30,Victor Allen,Northeast,Mouse,1,40,10,30
459,2023-11-12,Misty Reynolds,West,Printer,3,750,360,390
460,2024-06-10,Linda Hernandez,Northeast,Webcam,5,400,125,275
461,2023-01-11,Terry Lindsey,Northeast,Keyboard,1,75,20,55
462,2023-10-19,David Thompson,Midwest,Headphones,4,600,240,360
463,2024-03-26,Kristin West,Midwest,Laptop,1,1200,850,350
464,2023-09-19,Robin Bailey,West,Laptop,4,4800,3400,1400
465,2024-10-23,Eric Walsh,Northeast,Headphones,2,300,120,180
466,2023-02-05,Misty Thompson,South,Printer,4,1000,480,520
467,2023-10-09,Nancy Vaughan,West,Tablet,1,600,350,250
468,2024-09-13,Heather Cain,South,Monitor,3,900,540,360
469,2024-10-18,Alexis Williams,Midwest,Headphones,1,150,60,90
470,2023-09-12,Ashley Ramos,West,Printer,4,1000,480,520
471,2023-04-03,William Harris,West,Webcam,4,320,100,220
472,2024-07-22,John Patel,Midwest,Laptop,1,1200,850,350
473,2023-07-06,Joel Morgan,West,Mouse,4,160,40,120
474,2023-03-02,Karen Hayes,South,Keyboard,3,225,60,165
475,2023-01-24,Karla Brooks,Northeast,Monitor,5,1500,900,600
476,2024-06-15,Johnny Lopez,Northeast,Keyboard,5,375,100,275
477,2023-04-08,Aaron Herrera,West,Keyboard,1,75,20,55
478,2023-01-25,Larry Day,West,Headphones,5,750,300,450
479,2023-07-22,Sharon Gonzalez,West,Printer,2,500,240,260
480,2023-09-09,Patricia Velasquez,South,Headphones,5,750,300,450
481,2024-11-11,Cassandra Ayala,South,Tablet,3,1800,1050,750
482,2023-10-19,Charles Miller,West,Printer,3,750,360,390
483,2023-06-07,Melissa Odom,Northeast,Webcam,5,400,125,275
484,2023-03-21,Shawn Hughes,Northeast,Webcam,2,160,50,110
485,2024-01-12,Melissa Brown,South,Keyboard,3,225,60,165
486,2023-03-07,Deanna Moreno,South,Laptop,1,1200,850,350
487,2023-12-07,Steven Davis,South,Mouse,5,200,50,150
488,2023-03-17,James Smith,Midwest,Headphones,1,150,60,90
489,2024-12-17,Matthew Rangel,Midwest,Keyboard,1,75,20,55
490,2024-12-18,Aaron Bautista,Northeast,Mouse,4,160,40,120
491,2024-08-13,Patrick Harrison,Northeast,Webcam,1,80,25,55
492,2023-12-15,Lauren Wilkerson,West,Webcam,1,80,25,55
493,2023-06-07,Catherine Barnett,Midwest,Monitor,3,900,540,360
494,2023-08-11,Rita Mullins,Northeast,Monitor,2,600,360,240
495,2024-11-02,Dr. Julie Moore,West,Tablet,2,1200,700,500
496,2024-01-05,Susan Walters,West,Keyboard,3,225,60,165
497,2023-11-06,Johnny Clark,Northeast,Webcam,2,160,50,110
498,2023-04-04,Manuel Taylor,Midwest,Keyboard,4,300,80,220
499,2023-08-04,Sheila Baker,South,Printer,4,1000,480,520
500,2024-06-03,Daniel Smith,Midwest,Tablet,4,2400,1400,1000
501,2023-04-25,Jaclyn Parrish,Northeast,Webcam,4,320,100,220
502,2023-03-14,Joshua Thompson,West,Headphones,5,750,300,450
503,2023-08-25,Matthew May,Northeast,Tablet,2,1200,700,500
504,2023-10-30,William Doyle,Northeast,Webcam,4,320,100,220
505,2024-05-08,Donna Mcdaniel,Northeast,Mouse,1,40,10,30
506,2023-11-24,Marcus Lewis,West,Webcam,3,240,75,165
507,2024-06-09,Jessica Patel,West,Monitor,4,1200,720,480
508,2024-08-16,Marcus Campbell,South,Tablet,4,2400,1400,1000
509,2024-01-23,James Robles,South,Keyboard,1,75,20,55
510,2024-12-12,Andrew Patel,Midwest,Keyboard,3,225,60,165
511,2024-01-17,Heather Vincent,Northeast,Tablet,3,1800,1050,750
512,2024-10-25,Sarah Myers,South,Mouse,1,40,10,30
513,2024-04-12,Amber Kennedy,Northeast,Tablet,5,3000,1750,1250
514,2023-12-28,Travis Johnson,Midwest,Headphones,1,150,60,90
515,2023-06-05,Kimberly Simmons,Northeast,Webcam,2,160,50,110
516,2024-06-15,Priscilla Zuniga,West,Webcam,3,240,75,165
517,2024-12-01,Rachel Hubbard,West,Printer,5,1250,600,650
518,2024-11-04,Teresa Williams,West,Laptop,1,1200,850,350
519,2024-06-14,Eddie Shaw,Midwest,Laptop,5,6000,4250,1750
520,2023-09-26,Lisa Davis,South,Mouse,2,80,20,60
521,2023-01-04,Julia Barnes,Midwest,Keyboard,3,225,60,165
522,2024-11-16,Lisa Rose,Midwest,Laptop,5,6000,4250,1750
523,2023-11-03,Dalton Stark,Midwest,Tablet,1,600,350,250
524,2023-03-31,Jeffrey Gaines,West,Tablet,3,1800,1050,750
525,2024-08-01,David Sherman,Northeast,Tablet,5,3000,1750,1250
526,2024-09-06,Suzanne Case,West,Laptop,1,1200,850,350
527,2023-01-15,Stephanie Reyes,South,Webcam,3,240,75,165
528,2024-11-20,Chris Patterson,Midwest,Tablet,3,1800,1050,750
529,2023-10-25,Elizabeth Williamson,Northeast,Tablet,3,1800,1050,750
530,2024-10-23,Lindsey Andrews,West,Laptop,3,3600,2550,1050
531,2024-06-22,Leslie Gilmore,West,Laptop,1,1200,850,350
532,2023-09-18,Brian Butler,West,Printer,5,1250,600,650
533,2024-04-23,Tanya Castaneda,West,Webcam,1,80,25,55
534,2023-05-31,Olivia Jennings,West,Laptop,4,4800,3400,1400
535,2024-02-17,Rebecca Hawkins,West,Webcam,1,80,25,55
536,2023-09-04,Richard Lamb,South,Tablet,1,600,350,250
537,2023-07-31,Eric Jensen,Northeast,Keyboard,1,75,20,55
538,2024-04-09,Shannon Stevens,Northeast,Headphones,3,450,180,270
539,2023-10-03,Ashley Weaver,West,Mouse,2,80,20,60
540,2023-02-16,Jennifer Weber,Midwest,Mouse,4,160,40,120
541,2024-11-26,Melissa Johnson,Northeast,Keyboard,5,375,100,275
542,2024-11-09,Samantha Thompson,Northeast,Mouse,3,120,30,90
543,2023-01-23,Meredith Montgomery,Midwest,Keyboard,5,375,100,275
544,2023-12-17,Donna Lewis,Northeast,Tablet,1,600,350,250
545,2023-02-07,Jose Mcgee,South,Printer,1,250,120,130
546,2024-02-09,Katherine Rodriguez,West,Mouse,5,200,50,150
547,2024-10-12,Kristen Brooks,South,Webcam,2,160,50,110
548,2023-10-01,Mary Santiago DDS,Midwest,Monitor,1,300,180,120
549,2023-05-18,Kelly Williams,Midwest,Headphones,3,450,180,270
550,2023-09-23,Colin Wright,Midwest,Laptop,1,1200,850,350
551,2024-04-11,Jamie Henry,South,Printer,4,1000,480,520
552,2023-07-29,George Norman,Midwest,Headphones,5,750,300,450
553,2024-06-23,Kimberly Edwards,Northeast,Webcam,3,240,75,165
554,2023-01-15,William Rivera,West,Printer,2,500,240,260
555,2024-11-03,Rebecca Collins,Northeast,Printer,4,1000,480,520
556,2024-09-30,Craig Dennis,South,Monitor,5,1500,900,600
557,2024-09-27,Bryce Fernandez,Northeast,Keyboard,5,375,100,275
558,2024-08-28,Dennis Lewis,Northeast,Printer,5,1250,600,650
559,2023-03-06,Anna Thomas,Northeast,Mouse,3,120,30,90
560,2024-09-27,Karen Briggs,West,Tablet,3,1800,1050,750
561,2023-02-06,Breanna Yoder,Midwest,Webcam,4,320,100,220
562,2024-12-27,Thomas White,Midwest,Laptop,4,4800,3400,1400
563,2024-11-27,Joshua Pitts,Midwest,Headphones,4,600,240,360
564,2024-04-08,William West,South,Keyboard,2,150,40,110
565,2023-05-31,Corey Bullock,South,Headphones,2,300,120,180
566,2024-02-06,Jordan Mitchell,West,Tablet,2,1200,700,500
567,2024-02-20,Michael Flynn,Midwest,Headphones,4,600,240,360
568,2024-05-24,Elizabeth Wright,South,Keyboard,5,375,100,275
569,2023-04-17,Dana Wilcox,West,Tablet,4,2400,1400,1000
570,2024-06-20,Breanna Fuentes,Northeast,Printer,2,500,240,260
571,2024-02-19,Walter Barron,West,Headphones,3,450,180,270
572,2024-09-01,Paul Scott,Midwest,Printer,1,250,120,130
573,2024-06-01,Elaine Hess,West,Headphones,2,300,120,180
574,2023-02-11,John Williams,West,Tablet,1,600,350,250
575,2023-04-22,Billy Zavala,West,Laptop,2,2400,1700,700
576,2024-09-26,George Dixon,South,Headphones,5,750,300,450
577,2024-01-05,Christopher Adams,West,Printer,5,1250,600,650
578,2023-02-12,Gary Bender,Northeast,Webcam,3,240,75,165
579,2024-04-27,Dana Neal,Northeast,Printer,2,500,240,260
580,2023-09-07,Lindsey Mendoza DVM,South,Headphones,5,750,300,450
581,2023-07-01,Jessica Bailey DVM,Northeast,Printer,2,500,240,260
582,2024-03-15,Jennifer Zuniga,South,Laptop,4,4800,3400,1400
583,2024-12-16,Raymond Grant,Northeast,Webcam,1,80,25,55
584,2024-07-19,Lisa Dawson,South,Tablet,2,1200,700,500
585,2024-03-17,Stephanie Gomez,Midwest,Mouse,1,40,10,30
586,2023-07-10,Christopher Cruz,South,Headphones,2,300,120,180
587,2023-03-02,Melanie Brown,South,Headphones,1,150,60,90
588,2023-06-14,Mark Pierce,West,Printer,5,1250,600,650
589,2023-10-15,Sandra Bass,South,Tablet,5,3000,1750,1250
590,2024-10-29,Matthew Mcdonald,South,Laptop,3,3600,2550,1050
591,2024-11-27,Tiffany Sullivan,Midwest,Headphones,1,150,60,90
592,2023-08-03,Cristina Martinez,West,Monitor,4,1200,720,480
593,2024-07-02,Tracy Zuniga,Northeast,Keyboard,2,150,40,110
594,2023-03-26,William Scott,South,Monitor,1,300,180,120
595,2024-06-28,Jennifer Sullivan,Midwest,Monitor,1,300,180,120
596,2023-12-23,Jeremy Arellano,West,Printer,5,1250,600,650
597,2023-10-06,Devin Moon,Midwest,Monitor,5,1500,900,600
598,2023-06-15,Patricia Meyer,Midwest,Laptop,1,1200,850,350
599,2023-02-27,Steven Buchanan,Northeast,Laptop,3,3600,2550,1050
600,2024-10-23,Ricky Price,South,Laptop,3,3600,2550,1050
601,2024-10-07,Carol Watkins,Northeast,Tablet,2,1200,700,500
602,2023-01-22,Mary Mejia,Midwest,Monitor,3,900,540,360
603,2024-01-24,Jennifer Delgado,Northeast,Webcam,4,320,100,220
604,2023-08-12,Amanda Alvarez,Northeast,Tablet,1,600,350,250
605,2024-11-26,Dennis Burnett,Midwest,Printer,5,1250,600,650
606,2024-08-02,Steven Williams,South,Monitor,3,900,540,360
607,2024-02-08,Jeffrey Harris,West,Printer,3,750,360,390
608,2024-02-08,Lawrence Anderson,South,Webcam,3,240,75,165
609,2024-06-06,Alan Mccarty,Midwest,Tablet,4,2400,1400,1000
610,2023-03-26,Robert Hall,Northeast,Printer,4,1000,480,520
611,2023-09-04,Alvin Rodriguez,Midwest,Headphones,4,600,240,360
612,2023-07-02,Cory Blackburn,West,Printer,3,750,360,390
613,2023-02-21,Dana Jones,South,Mouse,1,40,10,30
614,2024-01-22,Nathan Ortiz,Northeast,Keyboard,5,375,100,275
615,2024-09-17,Kathleen Berg,South,Webcam,1,80,25,55
616,2024-09-02,Cody Lloyd,Northeast,Headphones,5,750,300,450
617,2023-02-04,Mercedes Clark,West,Webcam,3,240,75,165
618,2023-07-05,Mathew Nunez,Northeast,Printer,5,1250,600,650
619,2023-01-28,Brittany Madden,West,Printer,3,750,360,390
620,2024-03-17,Marcia Cruz,Midwest,Mouse,5,200,50,150
621,2023-03-06,Melissa Lee,Northeast,Tablet,5,3000,1750,1250
622,2024-05-07,Nathan Peterson,Northeast,Laptop,1,1200,850,350
623,2024-09-10,Tyler Singh,Midwest,Monitor,1,300,180,120
624,2024-05-28,Jacob Vaughn,South,Tablet,4,2400,1400,1000
625,2024-04-29,Kimberly Conway,Northeast,Mouse,4,160,40,120
626,2024-04-09,Troy Turner,South,Keyboard,5,375,100,275
627,2023-05-26,Andrew Mcgee,Northeast,Webcam,1,80,25,55
628,2024-06-09,Michael Pope,Northeast,Printer,3,750,360,390
629,2023-05-19,Cheryl Norton,South,Webcam,3,240,75,165
630,2024-08-06,Stephen Rice,South,Mouse,4,160,40,120
631,2023-12-27,Larry Ware,Northeast,Tablet,1,600,350,250
632,2024-03-15,Emily Terry,West,Printer,4,1000,480,520
633,2024-01-24,Kyle Villarreal,South,Laptop,1,1200,850,350
634,2023-04-27,William Boyd,West,Keyboard,4,300,80,220
635,2023-07-29,Andrew Stafford,South,Printer,3,750,360,390
636,2023-10-03,Shane Anderson,West,Monitor,5,1500,900,600
637,2024-05-18,Amy Cruz,West,Monitor,5,1500,900,600
638,2024-09-21,Richard Gates,West,Printer,2,500,240,260
639,2023-06-25,Joshua Moore,Midwest,Monitor,1,300,180,120
640,2023-12-22,Jennifer Reid,West,Printer,1,250,120,130
641,2023-10-24,Angela Andrade,Midwest,Webcam,2,160,50,110
642,2023-03-18,Raymond Morales,West,Headphones,1,150,60,90
643,2023-12-31,Heather Campbell,West,Webcam,3,240,75,165
644,2024-08-25,Brandon Ross,Northeast,Tablet,5,3000,1750,1250
645,2024-04-24,Tracy Dawson,Northeast,Laptop,4,4800,3400,1400
646,2023-01-27,Marcus Oconnell,South,Tablet,5,3000,1750,1250
647,2023-02-11,Eddie Fox,South,Keyboard,5,375,100,275
648,2024-08-15,Maureen Byrd,Midwest,Headphones,2,300,120,180
649,2024-10-16,Patricia Hughes,Northeast,Monitor,1,300,180,120
650,2023-07-01,James Perez,West,Printer,1,250,120,130
651,2024-03-19,Angela Henderson,Northeast,Printer,1,250,120,130
652,2024-03-30,Sandra Larson,Midwest,Mouse,4,160,40,120
653,2024-08-23,Brian Daniels,Midwest,Laptop,3,3600,2550,1050
654,2023-04-19,David Miller,Northeast,Mouse,4,160,40,120
655,2024-01-03,Elizabeth Mercado,Midwest,Tablet,1,600,350,250
656,2024-10-24,Amanda Thompson,Midwest,Monitor,4,1200,720,480
657,2024-02-19,Brett Mitchell,South,Webcam,2,160,50,110
658,2024-04-11,Amanda Bell,South,Mouse,1,40,10,30
659,2024-08-22,Dawn Anthony,Midwest,Keyboard,1,75,20,55
660,2023-10-27,John Campbell,Midwest,Tablet,4,2400,1400,1000
661,2023-05-03,Melissa Thomas,West,Monitor,5,1500,900,600
662,2024-08-30,Jose Smith,West,Monitor,1,300,180,120
663,2024-03-11,Theresa Contreras,South,Printer,2,500,240,260
664,2024-08-08,Nancy Lopez MD,Midwest,Headphones,2,300,120,180
665,2024-03-12,Nancy Weber,West,Laptop,3,3600,2550,1050
666,2024-10-24,Nancy Mueller,South,Tablet,4,2400,1400,1000
667,2023-10-18,Mr. Robert White DDS,West,Tablet,3,1800,1050,750
668,2023-06-21,Brian Roman,South,Tablet,4,2400,1400,1000
669,2024-01-30,Kevin Thompson,Northeast,Monitor,3,900,540,360
670,2023-03-13,Julia Clayton,Northeast,Headphones,1,150,60,90
671,2023-04-01,Linda Farmer MD,West,Mouse,4,160,40,120
672,2024-12-20,Denise Wong,Midwest,Keyboard,1,75,20,55
673,2024-06-16,Jeffrey Lambert,West,Mouse,5,200,50,150
674,2023-12-22,Edward Mullins,Midwest,Headphones,3,450,180,270
675,2024-02-07,Sarah Berry,South,Keyboard,3,225,60,165
676,2024-05-16,Luis Williamson,South,Printer,2,500,240,260
677,2024-12-05,Diana Caldwell,West,Keyboard,5,375,100,275
678,2023-03-18,David Mayer,Midwest,Mouse,2,80,20,60
679,2023-02-14,Sara Barajas,Northeast,Monitor,2,600,360,240
680,2023-06-20,Brooke Davis,Northeast,Webcam,3,240,75,165
681,2023-02-15,Derek Miller,West,Laptop,5,6000,4250,1750
682,2024-08-05,Paige King,South,Mouse,1,40,10,30
683,2024-04-03,Paul Brady,Midwest,Headphones,2,300,120,180
684,2024-12-27,Nicholas Hughes,South,Headphones,3,450,180,270
685,2024-08-20,Curtis Kramer,West,Laptop,1,1200,850,350
686,2024-04-21,Harry Gonzales,South,Mouse,4,160,40,120
687,2023-03-10,Christine Case,West,Monitor,1,300,180,120
688,2023-06-30,John Johnson,Midwest,Tablet,2,1200,700,500
689,2023-09-17,Michael Patel,South,Webcam,3,240,75,165
690,2023-10-18,Peter Wright,Midwest,Printer,2,500,240,260
691,2024-12-18,Shannon Nelson,South,Mouse,5,200,50,150
692,2023-05-28,Vanessa Buckley,Northeast,Keyboard,1,75,20,55
693,2024-10-21,Robert Smith,Northeast,Mouse,2,80,20,60
694,2023-03-12,Suzanne Harrison,Northeast,Mouse,5,200,50,150
695,2023-06-02,Stephanie Preston,Northeast,Printer,3,750,360,390
696,2023-12-01,Leah Hale,West,Laptop,5,6000,4250,1750
697,2024-11-19,Melissa Rodriguez,Midwest,Tablet,3,1800,1050,750
698,2023-07-20,Robert Sawyer,Northeast,Tablet,5,3000,1750,1250
699,2023-10-27,Robert Baker,West,Printer,5,1250,600,650
700,2024-10-07,Lauren Davis,South,Webcam,3,240,75,165
701,2023-08-08,Sergio Smith,West,Tablet,1,600,350,250
702,2023-09-25,Regina Wells MD,Midwest,Printer,3,750,360,390
703,2023-08-27,Leslie Turner,West,Keyboard,2,150,40,110
704,2023-11-05,Caitlin Lopez,West,Printer,3,750,360,390
705,2024-05-15,Samuel Stephens,West,Tablet,1,600,350,250
706,2024-02-23,Alisha Johnson,South,Laptop,5,6000,4250,1750
707,2024-03-09,Kerry Frazier,West,Monitor,1,300,180,120
708,2024-11-08,Michelle Gutierrez,Midwest,Tablet,1,600,350,250
709,2023-08-04,Cheryl Oconnell,West,Webcam,4,320,100,220
710,2023-03-24,Justin Lopez,Midwest,Monitor,2,600,360,240
711,2023-11-27,Ashley Wilson,West,Keyboard,5,375,100,275
712,2024-11-10,Lisa Baxter,Midwest,Keyboard,3,225,60,165
713,2024-01-16,Benjamin Anderson,South,Monitor,1,300,180,120
714,2024-10-31,Cindy Conner,Northeast,Laptop,1,1200,850,350
715,2023-01-03,Christy Kelley,West,Monitor,3,900,540,360
716,2024-06-18,Derek Ramos,Midwest,Monitor,5,1500,900,600
717,2024-01-31,David Beck,Midwest,Keyboard,2,150,40,110
718,2023-09-23,Erin Martin,South,Webcam,2,160,50,110
719,2024-06-20,David Mercer,Northeast,Webcam,4,320,100,220
720,2024-10-06,Ian Ramirez,Midwest,Printer,5,1250,600,650
721,2023-06-24,Shane Klein,West,Laptop,5,6000,4250,1750
722,2023-10-27,Sheila Morrow,Midwest,Laptop,5,6000,4250,1750
723,2024-07-14,Rachael Wood,South,Tablet,5,3000,1750,1250
724,2023-02-14,Adrian Saunders MD,Northeast,Laptop,5,6000,4250,1750
725,2024-08-10,George Anthony,Midwest,Keyboard,4,300,80,220
726,2023-08-07,Monica Pollard,Northeast,Webcam,3,240,75,165
727,2023-07-21,Marcus Walker,West,Tablet,4,2400,1400,1000
728,2024-07-12,William Dominguez,Midwest,Mouse,2,80,20,60
729,2023-02-17,Daniel Jacobs,Midwest,Laptop,1,1200,850,350
730,2024-11-23,Rebecca Lewis,West,Mouse,2,80,20,60
731,2024-12-07,Pamela Taylor,South,Tablet,1,600,350,250
732,2024-05-25,Julie Hughes,West,Monitor,5,1500,900,600
733,2023-07-18,Jeffrey Romero,South,Headphones,2,300,120,180
734,2024-05-13,Benjamin Odonnell,Northeast,Printer,5,1250,600,650
735,2024-06-18,Daniel Fox,South,Monitor,3,900,540,360
736,2024-11-09,Thomas Duncan,Midwest,Printer,2,500,240,260
737,2023-06-14,Erica Butler,South,Keyboard,2,150,40,110
738,2023-09-14,Melissa West,Midwest,Headphones,4,600,240,360
739,2024-10-19,Doris Santana,Northeast,Webcam,4,320,100,220
740,2023-03-31,Jonathan Ramirez,West,Headphones,4,600,240,360
741,2023-06-14,Jessica Christensen,West,Webcam,3,240,75,165
742,2024-10-14,Kevin Campbell,Northeast,Laptop,4,4800,3400,1400
743,2024-07-27,Michelle Johnson,South,Mouse,4,160,40,120
744,2023-01-21,Steven Dennis,South,Printer,3,750,360,390
745,2024-01-21,Jerome Neal,Northeast,Monitor,4,1200,720,480
746,2024-08-08,Jennifer Johnson,West,Webcam,3,240,75,165
747,2024-03-12,Nicholas Flowers,Midwest,Laptop,3,3600,2550,1050
748,2024-05-24,Nicholas Murphy,South,Keyboard,5,375,100,275
749,2023-10-26,Jack Allen,West,Printer,2,500,240,260
750,2023-09-20,Mackenzie Larson,South,Tablet,3,1800,1050,750
751,2024-04-10,Casey Parker,South,Printer,4,1000,480,520
752,2023-01-05,Dr. Andrea Woods,Northeast,Laptop,1,1200,850,350
753,2023-03-09,Brandy Lewis,South,Laptop,4,4800,3400,1400
754,2024-09-29,Ashley Thompson,South,Laptop,5,6000,4250,1750
755,2024-11-09,Anna Weber,Midwest,Tablet,2,1200,700,500
756,2023-12-04,Jamie Bauer,South,Keyboard,1,75,20,55
757,2023-07-21,Shannon Davis,Northeast,Keyboard,2,150,40,110
758,2023-06-21,Sara Smith,West,Tablet,4,2400,1400,1000
759,2024-06-28,Jennifer Hill,Midwest,Webcam,4,320,100,220
760,2023-07-10,Rebecca Hebert,Northeast,Laptop,2,2400,1700,700
761,2024-05-13,Richard Evans,Midwest,Tablet,1,600,350,250
762,2024-02-01,Emily Booker,Northeast,Tablet,2,1200,700,500
763,2023-04-10,Kevin Riddle,West,Laptop,5,6000,4250,1750
764,2024-07-27,Karen Castro,Northeast,Tablet,1,600,350,250
765,2024-05-11,Mark Gay,Midwest,Monitor,2,600,360,240
766,2023-07-07,Brittany Mills,Northeast,Mouse,4,160,40,120
767,2023-06-07,Jody Johnson,Northeast,Laptop,5,6000,4250,1750
768,2024-11-21,David Smith,West,Keyboard,3,225,60,165
769,2023-12-02,Nicole Wright,South,Laptop,2,2400,1700,700
770,2023-12-14,Randy Friedman,Northeast,Laptop,5,6000,4250,1750
